PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,C3,RP,EM,RI,OI,FU,FP,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,DL,D2,EA,PG,WC,WE,SC,GA,PM,OA,HC,HP,DA,UT
J,"Ivanov, MN; Stoyanov, DS; Veleva, LV; Mladenov, AM; Pavlov, SP; Yamashima, T; Tonchev, AB",,,,"Ivanov, Martin N.; Stoyanov, Dimo S.; Veleva, Lora V.; Mladenov, Andon M.; Pavlov, Stoyan P.; Yamashima, Tetsumori; Tonchev, Anton B.",,,,,,,,,,,,,,,,,"[Ivanov, Martin N.; Stoyanov, Dimo S.; Veleva, Lora V.; Mladenov, Andon M.; Pavlov, Stoyan P.; Tonchev, Anton B.] Med Univ, Fac Med, Dept Anat & Cell Biol, Varna 9000, Bulgaria; [Ivanov, Martin N.; Tonchev, Anton B.] Med Univ, Res Inst, Dept Stem Cell Biol, Varna 9000, Bulgaria; [Yamashima, Tetsumori] Kanazawa Univ, Grad Sch Med Sci, Dept Neurosurg, Div Neurosci, Kanazawa 9208641, Japan",Medical University Varna; Medical University Varna; Kanazawa University,"Ivanov, MN; Tonchev, AB (corresponding author), Med Univ, Fac Med, Dept Anat & Cell Biol, Varna 9000, Bulgaria.; Ivanov, MN; Tonchev, AB (corresponding author), Med Univ, Res Inst, Dept Stem Cell Biol, Varna 9000, Bulgaria.",martin.ivanov@mu-varna.bg; dimo.stoyanov@mu-varna.bg; lora.veleva@mu-varna.bg; andonmladenov5@gmail.com; stoyan.pavlov@mu-varna.bg; yamashima215@gmail.com; anton.tonchev@mu-varna.bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001430040800001
J,"Szeremeta, A; Jura-Póltorak, A; Grim, A; Kuznik-Trocha, K; Olczyk, P; Ivanova, D; Kiselova-Kaneva, Y; Olczyk, K; Komosinska-Vassev, K",,,,"Szeremeta, Anna; Jura-Poltorak, Agnieszka; Grim, Alicja; Kuznik-Trocha, Kornelia; Olczyk, Pawel; Ivanova, Diana; Kiselova-Kaneva, Yoana; Olczyk, Krystyna; Komosinska-Vassev, Katarzyna",,,,,,,,,,,,,,,,,"[Szeremeta, Anna; Jura-Poltorak, Agnieszka; Grim, Alicja; Kuznik-Trocha, Kornelia; Olczyk, Krystyna; Komosinska-Vassev, Katarzyna] Med Univ Silesia, Fac Pharmaceut Sci Sosnowiec, Dept Clin Chem & Lab Diagnost, Jednosci 8, PL-41200 Sosnowiec, Poland; [Olczyk, Pawel] Med Univ Silesia, Fac Pharmaceut Sci Sosnowiec, Dept Community Pharm, Jednosci 10, PL-41200 Sosnowiec, Poland; [Ivanova, Diana; Kiselova-Kaneva, Yoana] Med Univ Prof Dr Paraskev Stoyanov, Fac Pharm, Dept Biochem Mol Med & Nutrigen, Varna 9002, Bulgaria",Medical University of Silesia; Medical University of Silesia; Medical University Varna,"Szeremeta, A (corresponding author), Med Univ Silesia, Fac Pharmaceut Sci Sosnowiec, Dept Clin Chem & Lab Diagnost, Jednosci 8, PL-41200 Sosnowiec, Poland.",aszeremeta@sum.edu.pl; ajura@sum.edu.pl; alicja.grim@gmail.com; kkuznik@sum.edu.pl; pawel.olczyk@sum.edu.pl; divanova@mu-varna.bg; yoana.kiselova@mu-varna.bg; olczyk@sum.edu.pl; kvassev@sum.edu.pl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001430793400001
J,"Dincheva, I; Badjakov, I; Galunska, B",,,,"Dincheva, Ivayla; Badjakov, Ilian; Galunska, Bistra",,,,,,,,,,,,,,,,,"[Dincheva, Ivayla; Badjakov, Ilian] Agricultural Acad, Dept Agrobiotechnol, Agrobioinst, 8 Dragan Tsankov Blvd, Sofia 1164, Bulgaria; [Galunska, Bistra] Med Univ Prof Dr Paraskev Stoyanov, Publishing Dept, 84 Tzar Osvoboditel Str, Varna 9000, Bulgaria",Agricultural Academy - Bulgaria; Medical University Varna,"Dincheva, I (corresponding author), Agricultural Acad, Dept Agrobiotechnol, Agrobioinst, 8 Dragan Tsankov Blvd, Sofia 1164, Bulgaria.",ivadincheva@abi.bg; ibadjakov@abi.bg; galunska@mu-varna.bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001430579600001
J,"Dimitrova, D; Dimitrova, S; Kehayova, G; Dragomanova, S",,,,"Dimitrova, Daniela; Dimitrova, Simeonka; Kehayova, Gabriela; Dragomanova, Stela",,,,,,,,,,,,,,,,,"[Dimitrova, Daniela] Med Univ Varna, Fac Pharm, Tsar Osvoboditel Blv 83A, Varna 9000, Bulgaria; [Dimitrova, Simeonka; Kehayova, Gabriela; Dragomanova, Stela] Med Univ Varna, Fac Pharm, Dept Pharmacol Toxicol & Pharmacotherapy, Tsar Osvoboditel Blv 83A, Varna 9000, Bulgaria",Medical University Varna; Medical University Varna,"Dragomanova, S (corresponding author), Med Univ Varna, Fac Pharm, Dept Pharmacol Toxicol & Pharmacotherapy, Tsar Osvoboditel Blv 83A, Varna 9000, Bulgaria.",danielladad@icloud.com; simeonka.dimitrova@mu-varna.bg; gabriela.kehayova@mu-varna.bg; stela.dragomanova@mu-varna.bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001429527300001
J,"Tsoneva, DK; Napoli, A; Teneva, M; Mazza, T; Vinciguerra, M",,,,"Tsoneva, Desislava K.; Napoli, Alessandro; Teneva, Mariya; Mazza, Tommaso; Vinciguerra, Manlio",,,,,,,,,,,,,,,,,"[Tsoneva, Desislava K.; Teneva, Mariya] Med Univ Varna, Dept Med Genet, Varna 9002, Bulgaria; [Tsoneva, Desislava K.; Teneva, Mariya; Vinciguerra, Manlio] Med Univ Varna, Dept Stem Cell Biol & Transplantol, Res Inst, Varna 9002, Bulgaria; [Napoli, Alessandro; Mazza, Tommaso] Fdn IRCCS Casa Sollievo Sofferenza, Bioinformat Lab, I-71013 San Giovanni Rotondo, FG, Italy; [Vinciguerra, Manlio] Liverpool John Moores Univ, Fac Sci, Liverpool L3 3AF, England",Medical University Varna; Medical University Varna; Liverpool John Moores University,"Vinciguerra, M (corresponding author), Med Univ Varna, Dept Stem Cell Biol & Transplantol, Res Inst, Varna 9002, Bulgaria.; Vinciguerra, M (corresponding author), Liverpool John Moores Univ, Fac Sci, Liverpool L3 3AF, England.",manlio.vinciguerra@mu-varna.bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001418324600001
J,"Tenekedjiev, K; Panayotova, D; Daboos, M; Ivanova, S; Symes, M; Panayotov, P; Nikolova, N",,,,"Tenekedjiev, Kiril; Panayotova, Daniela; Daboos, Mohamed; Ivanova, Snejana; Symes, Mark; Panayotov, Plamen; Nikolova, Natalia",,,,,,,,,,,,,,,,,"[Tenekedjiev, Kiril; Daboos, Mohamed] Varna Free Univ, Dept Comp Sci, Varna 9007, Bulgaria; [Tenekedjiev, Kiril; Symes, Mark] Univ Tasmania, Australian Maritime Coll, Newnham, Tas 7248, Australia; [Panayotova, Daniela; Panayotov, Plamen] Med Univ Varna Prof Dr Paraskev Stoyanov, Fac Med Forens Med & Deontol, Dept Cardiovasc Surg & Angiol, Varna 9002, Bulgaria; [Panayotova, Daniela] St Marina Univ Hosp, Dept Cardiac Surg, Varna 9010, Bulgaria; [Ivanova, Snejana; Nikolova, Natalia] Nikola Vaptsarov Naval Acad, Dept Informat Technol, Varna 9002, Bulgaria; [Nikolova, Natalia] Def Sci & Technol Grp, Adelaide, SA 5111, Australia",Varna Free University; University of Tasmania; Australian Maritime College; Medical University Varna; Medical University Varna; Nikola Vaptsarov Naval Academy; Defence Science & Technology,"Tenekedjiev, K (corresponding author), Varna Free Univ, Dept Comp Sci, Varna 9007, Bulgaria.; Tenekedjiev, K (corresponding author), Univ Tasmania, Australian Maritime Coll, Newnham, Tas 7248, Australia.",kiril.tenekedjiev@fulbrightmail.org; dpanayotova7@gmail.com; daboes2004@gmail.com; s.ivanova13@abv.bg; mark.symes@utas.edu.au; pl.panayotov@gmail.com; natalianik@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001418414800001
J,"Moraliyska, R; Georgiev, T",,,,"Moraliyska, Rosina; Georgiev, Tsvetoslav",,,,,,,,,,,,,,,,,"[Moraliyska, Rosina; Georgiev, Tsvetoslav] Univ Hosp St Marina, Clin Rheumatol, Varna 9010, Bulgaria; [Moraliyska, Rosina] Med Univ Varna, Fac Dent Med, Dept Clin Med Sci, Varna 9002, Bulgaria; [Georgiev, Tsvetoslav] Med Univ Varna, Fac Med, Dept Internal Med 1, Varna 9002, Bulgaria",Medical University Varna; Medical University Varna; Medical University Varna,"Georgiev, T (corresponding author), Univ Hosp St Marina, Clin Rheumatol, Varna 9010, Bulgaria.; Georgiev, T (corresponding author), Med Univ Varna, Fac Med, Dept Internal Med 1, Varna 9002, Bulgaria.",rosinamoraliyska@gmail.com; tsetso@medfaculty.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001409161100001
J,"Kostarellou, P; Anastasiou, CA; Karaglani, E; Iotova, V; Usheva, N; Tankova, T; Rurik, I; Liatis, S; Legarre, NG; Moreno, LA; Lindstrom, J; Wikström, K; Cardon, G; Makrilakis, K; Manios, Y",,,,"Kostarellou, Panayiota; Anastasiou, Costas A.; Karaglani, Eva; Iotova, Violeta; Usheva, Natalya; Tankova, Tsvetalina; Rurik, Imre; Liatis, Stavros; Legarre, Natalia Gimenez; Moreno, Luis A.; Lindstrom, Jaana; Wikstrom, Katja; Cardon, Greet; Makrilakis, Konstantinos; Manios, Yannis",,Feel4Diabetes-Study Grp,,,,,,,,,,,,,,,"[Kostarellou, Panayiota; Anastasiou, Costas A.; Karaglani, Eva; Manios, Yannis] Harokopio Univ, Sch Hlth Sci & Educ, Dept Nutr & Dietet, Athens, Attica, Greece; [Iotova, Violeta] Med Univ Varna, Dept Pediat, Varna, Bulgaria; [Usheva, Natalya] Med Univ Varna, Dept Social Med & Hlth Care Org, Varna, Bulgaria; [Tankova, Tsvetalina] Med Univ Sofia, Clin Ctr Endocrinol, Dept Diabetol, Sofia, Bulgaria; [Rurik, Imre] Semmelweis Univ, Dept Family Med, Budapest, Hungary; [Liatis, Stavros; Makrilakis, Konstantinos] Natl & Kapodistrian Univ Athens, Med Sch, Dept Propaedeut & Internal Med 1, Athens, Greece; [Legarre, Natalia Gimenez; Moreno, Luis A.] Univ Zaragoza, Inst Agroalimentario Aragon IA2, Inst Invest Sanitaria Aragon IIS Aragon, Growth Exercise Nutr & Dev GENUD,Res Grp, Zaragoza, Spain; [Lindstrom, Jaana; Wikstrom, Katja] Finnish Inst Hlth & Welf, Dept Publ Hlth Solut, Helsinki, Finland; [Cardon, Greet] Univ Ghent, Greet Cardon Dept Movement & Sports Sci, Ghent, Belgium; [Manios, Yannis] Hellenic Mediterranean Univ Res Ctr, Inst Agri Food & Life Sci, Iraklion, Greece",Harokopio University Athens; Medical University Varna; Medical University Varna; Medical University Sofia; Semmelweis University; National & Kapodistrian University of Athens; University of Zaragoza; Ghent University,"Manios, Y (corresponding author), Harokopio Univ, Sch Hlth Sci & Educ, Dept Nutr & Dietet, Athens, Attica, Greece.",manios@hua.gr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001406454200001
J,"Hitova-Topkarova, D; Payakova, V; Yordanov, A; Kostova-Lefterova, D; Encheva, E",,,,"Hitova-Topkarova, Desislava; Payakova, Virginia; Yordanov, Angel; Kostova-Lefterova, Desislava; Encheva, Elitsa",,,,,,,,,,,,,,,,,"[Hitova-Topkarova, Desislava; Payakova, Virginia; Kostova-Lefterova, Desislava] Med Univ Pleven, Sci & Innovat Program Med Hlth, Pleven 5800, Bulgaria; [Hitova-Topkarova, Desislava; Payakova, Virginia] UMHAT Dr Georgi Stranski, Dept Radiotherapy, Pleven 5800, Bulgaria; [Yordanov, Angel] Med Univ Pleven, Dept Gynecol Oncol, Pleven 5800, Bulgaria; [Kostova-Lefterova, Desislava] Natl Cardiol Hosp, 65 Konyovitsa St, Sofia 1309, Bulgaria; [Encheva, Elitsa] UMHAT St Marina, Dept Radiotherapy, 1 Hristo Smirnenski Blvd, Varna 9010, Bulgaria; [Encheva, Elitsa] Med Univ Varna, Fac Med, Varna 9002, Bulgaria",Medical University Pleven; Medical University Pleven; Medical University Pleven; Medical University Sofia; Medical University Varna; Medical University Varna,"Hitova-Topkarova, D (corresponding author), Med Univ Pleven, Sci & Innovat Program Med Hlth, Pleven 5800, Bulgaria.; Hitova-Topkarova, D (corresponding author), UMHAT Dr Georgi Stranski, Dept Radiotherapy, Pleven 5800, Bulgaria.",drhitova@gmail.com; vpayakova@gmail.com; angel.jordanov@gmail.com; dessi.zvkl@gmail.com; dr.encheva@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001452306800001
J,"Ivanova, NA",,,,"Ivanova, Nadezhda Antonova",,,,,,,,,,,,,,,,,"[Ivanova, Nadezhda Antonova] Med Univ Varna, Fac Pharm, Varna, Bulgaria",Medical University Varna,"Ivanova, NA (corresponding author), Med Univ Varna, Fac Pharm, Varna, Bulgaria.",nadejda__iv@abv.bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001451496300002
J,"Zaykova, K; Nikolova, S; Pancheva, R; Serbezova, A; Zlatanova-Velikova, R",,,,"Zaykova, Krassimira; Nikolova, Silviya; Pancheva, Rouzha; Serbezova, Asena; Zlatanova-Velikova, Ralitsa",,,,,,,,,,,,,,,,,"[Zaykova, Krassimira; Serbezova, Asena; Zlatanova-Velikova, Ralitsa] Med Univ Sofia, Fac Publ Hlth Prof Tsekomir Vodenicharov MD DSc, Dept Hlth Policy & Management, Sofia, Bulgaria; [Nikolova, Silviya] Med Univ Varna, Fac Publ Hlth, Dept Social Med & Healthcare Org, Varna, Bulgaria; [Pancheva, Rouzha] Med Univ Varna, Fac Publ Hlth, Dept Hyg & Epidemiol, Varna, Bulgaria",Medical University Sofia; Medical University Varna; Medical University Varna,"Zaykova, K (corresponding author), Med Univ Sofia, Fac Publ Hlth Prof Tsekomir Vodenicharov MD DSc, Dept Hlth Policy & Management, Sofia, Bulgaria.",krassimira2georgieva@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001416572800002
J,"Yahya, D; Stoyanova, M; Hachmeriyan, M; Levkova, M",,,,"Yahya, Dinnar; Stoyanova, Milena; Hachmeriyan, Mari; Levkova, Mariya",,,,,,,,,,,,,,,,,"[Yahya, Dinnar; Stoyanova, Milena; Hachmeriyan, Mari; Levkova, Mariya] Med Univ Varna, Dept Med Genet, Varna, Bulgaria; [Yahya, Dinnar; Stoyanova, Milena; Hachmeriyan, Mari; Levkova, Mariya] St Marina Hosp, Lab Med Genet, Varna, Bulgaria",Medical University Varna; Medical University Varna,"Levkova, M (corresponding author), Med Univ Varna, Dept Med Genet, Varna, Bulgaria.; Levkova, M (corresponding author), St Marina Hosp, Lab Med Genet, Varna, Bulgaria.",yahyadinnar@gmail.com; milena.p.stoyanova@gmail.com; mari.hachmeriyan@gmail.com; maria.levkova171@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001391646700001
J,"Sanfilippo, C; Castrogiovanni, P; Imbesi, R; Vecchio, M; Sortino, M; Musumeci, G; Vinciguerra, M; Di Rosa, M",,,,"Sanfilippo, Cristina; Castrogiovanni, Paola; Imbesi, Rosa; Vecchio, Michele; Sortino, Martina; Musumeci, Giuseppe; Vinciguerra, Manlio; Di Rosa, Michelino",,,,,,,,,,,,,,,,,"[Sanfilippo, Cristina] Univ Catania, AOU Policlin San Marco, Dept Med Surg Sci & Adv Technologies GF Ingrassia, Neurol Unit, Via Santa Sofia n78, I-95100 Catania, Sicily, Italy; [Castrogiovanni, Paola; Imbesi, Rosa; Sortino, Martina; Musumeci, Giuseppe; Di Rosa, Michelino] Univ Catania, Sch Med, Dept Biomed & Biotechnol Sci, Human Anat & Histol Sect, Catania, Italy; [Vecchio, Michele] Univ Catania, Dept Biomed & Biotechnol Sci, Sect Pharmacol, Catania, Italy; [Vinciguerra, Manlio] Med Univ Varna, Res Inst, Dept Translat Stem Cell Biol, Varna, Bulgaria; [Vinciguerra, Manlio] Liverpool John Moores Univ, Fac Sci, Liverpool, England",University of Catania; University of Catania; University of Catania; Medical University Varna; Liverpool John Moores University,"Di Rosa, M (corresponding author), Univ Catania, Sch Med, Dept Biomed & Biotechnol Sci, Human Anat & Histol Sect, Catania, Italy.",cristina.sanfilippo@policlinico.unict.it; pacastro@unict.it; roimbesi@unict.it; michele.vecchio@unict.com; M.Vinciguerra@ljmu.ac.uk; mdirosa@unict.it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001389417200003
J,"Markov, M; Georgiev, T; Bogdanova-Petrova, S; Dimova, M; Kosturkova, M; Hristova, S; Dimitrov, S; Gerganov, G; Moraliyska, R; Simeonova, D; Apostolova, Z",,,,"Markov, M.; Georgiev, T.; Bogdanova-Petrova, S.; Dimova, M.; Kosturkova, M.; Hristova, S.; Dimitrov, S.; Gerganov, G.; Moraliyska, R.; Simeonova, D.; Apostolova, Z.",,,,,,,,,,,,,,,,,"[Markov, M.; Dimova, M.] Med Univ Varna, Dept Propaedeut Internal Med, Varna, Bulgaria; [Georgiev, T.; Bogdanova-Petrova, S.] Med Univ Varna, Dept Internal Dis 1, Clin Rheumatol, Varna, Bulgaria; [Kosturkova, M.] Med Univ Varna, Dept Internal Dis 1, Clin Rheumatol, Varna, Bulgaria; [Hristova, S.; Dimitrov, S.; Gerganov, G.; Moraliyska, R.; Simeonova, D.; Apostolova, Z.] Med Univ Varna, Dept Internal Dis 1, Varna, Bulgaria",Medical University Varna; Medical University Varna; Medical University Varna; Medical University Varna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001461662400050
J,"Nikolay, P; Dimitrova-Kirilova, V; Ivanova, N; Tsalta-Mladenov, M; Georgieva-Hristova, D",,,,"Nikolay, P.; Dimitrova-Kirilova, V.; Ivanova, N.; Tsalta-Mladenov, M.; Georgieva-Hristova, D.",,,,,,,,,,,,,,,,,"[Nikolay, P.; Ivanova, N.; Tsalta-Mladenov, M.] Med Univ Prof Paraskev Stoyanov, Dept Neurol & Neurosci, 55 Marin Drinov St, Varna 9002, Bulgaria; [Dimitrova-Kirilova, V.] Med Univ Prof Paraskev Stoyanov, Dept Optometry & Occupat Dis, Varna, Italy; [Georgieva-Hristova, D.] Med Univ Prof Paraskev Stoyanov, Dept Clin Med Sci, Varna, Italy; [Nikolay, P.; Dimitrova-Kirilova, V.; Ivanova, N.; Tsalta-Mladenov, M.; Georgieva-Hristova, D.] Univ Hosp St Marina, Clin Neurol 2, ICU & Stroke Unit, Varna, Bulgaria",Medical University Varna; Medical University Varna,"Tsalta-Mladenov, M (corresponding author), Med Univ Prof Paraskev Stoyanov, Dept Neurol & Neurosci, 55 Marin Drinov St, Varna 9002, Bulgaria.",mihaeltsalta@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001658389500001
J,"Dimitrova-Kirilova, V; Andonova, M; Tsalta-Mladenov, M; Georgieva-Hristova, D; Andonova, S",,,,"Dimitrova-kirilova, V.; Andonova, M.; Tsalta-mladenov, M.; Georgieva-hristova, D.; Andonova, S.",,,,,,,,,,,,,,,,,"[Dimitrova-kirilova, V.] Med Univ Prof Paraskev Stoyanov, Dept Optometry & Occupat Dis, Varna, Italy; [Andonova, M.; Tsalta-mladenov, M.; Andonova, S.] Med Univ Prof Paraskev Stoyanov, Dept Neurol & Neurosci, Varna, Italy; [Georgieva-hristova, D.] Med Univ Prof Paraskev Stoyanov, Dept Clin Med Sci, Varna, Italy; [Dimitrova-kirilova, V.; Andonova, M.; Tsalta-mladenov, M.; Georgieva-hristova, D.; Andonova, S.] Univ Hosp St Marina, Clin Neurol 2, ICU & Stroke Unit, 1 Hristro Smirnenski Str, Varna, Bulgaria",Medical University Varna,"Dimitrova-Kirilova, V (corresponding author), Med Univ Prof Paraskev Stoyanov, Dept Optometry & Occupat Dis, Varna, Italy.; Dimitrova-Kirilova, V (corresponding author), Univ Hosp St Marina, Clin Neurol 2, ICU & Stroke Unit, 1 Hristro Smirnenski Str, Varna, Bulgaria.",vladina.miroslavova@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001658389500005
J,"Boyanova, L; Dimitrov, G; Niyazi, D; Marteva-Proevska, Y; Hadzhyiski, P; Gergova, R; Markovska, R",,,,"Boyanova, Lyudmila; Dimitrov, Georgi; Niyazi, Denis; Marteva-Proevska, Yulia; Hadzhyiski, Petyo; Gergova, Raina; Markovska, Rumyana",,,,,,,,,,,,,,,,,"[Boyanova, Lyudmila; Dimitrov, Georgi; Gergova, Raina; Markovska, Rumyana] Med Univ Sofia, Dept Med Microbiol, 2 Zdrave St, Sofia 1431, Bulgaria; [Niyazi, Denis] Med Univ Varna, Univ Multiprofile Hosp Act Treatment St Marina, Dept Microbiol & Virol, 1 Hristo Smirnenski Blvd, Varna 9002, Bulgaria; [Marteva-Proevska, Yulia] Med Univ Sofia, Alexandrovska Univ Hosp, 1 St Georgi Sofiiski St, Sofia 1431, Bulgaria; [Hadzhyiski, Petyo] Med Univ Sofia, Specialized Hosp Act Pediat Treatment, 11 Akad Ivan Evstratiev Geshov Blvd, Sofia 1606, Bulgaria",Medical University Sofia; Medical University Varna; Medical University Sofia; Medical University Sofia,"Boyanova, L (corresponding author), Med Univ Sofia, Dept Med Microbiol, 2 Zdrave St, Sofia 1431, Bulgaria.",l.boyanova@hotmail.com; georgi.dimitrov.swy@gmail.com; denis.niyazi@gmail.com; proevska@abv.bg; dr.hadjiiski@abv.bg; rtgergova@gmail.com; markovska73@abv.bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001630633800014
J,"Radev, SV; Stoeva, T; Dyankova, M; Siderova, M",,,,"Radev, Stefan Valentinov; Stoeva, Tanya; Dyankova, Marina; Siderova, Mira",,,,,,,,,,,,,,,,,"[Radev, Stefan Valentinov; Siderova, Mira] Univ Hosp St Marina, Clin Endocrinol & Metab Disorders, Ul Prof Marin Drinov 55, Varna 9000, Bulgaria; [Radev, Stefan Valentinov; Stoeva, Tanya; Dyankova, Marina; Siderova, Mira] Med Univ Varna, Fac Med, Varna, Bulgaria; [Stoeva, Tanya; Dyankova, Marina] Univ Hosp St Marina, Clin Nucl Med & Metab Therapy, Varna, Bulgaria",Medical University Varna; Medical University Varna; Medical University Varna,"Radev, SV (corresponding author), Univ Hosp St Marina, Clin Endocrinol & Metab Disorders, Ul Prof Marin Drinov 55, Varna 9000, Bulgaria.",stefan.v.radev@abv.bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001604653700001
J,"Georgiev, Y; Nedev, N; Ivanova, E; Nikolova, D; Popova, M",,,,"Georgiev, Yordan; Nedev, Nikolay; Ivanova, Elena; Nikolova, Donka; Popova, Monika",,,,,,,,,,,,,,,,,"[Georgiev, Yordan; Nedev, Nikolay; Ivanova, Elena; Nikolova, Donka; Popova, Monika] Med Univ Varna, Med Coll, 55 Marin Drinov Str, Varna 9002, Bulgaria",Medical University Varna,"Georgiev, Y (corresponding author), Med Univ Varna, Med Coll, 55 Marin Drinov Str, Varna 9002, Bulgaria.",georgievyordan386@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001596097500001
J,"Tortù, C; Seghieri, C; Doracaj, D; Usheva, N; Giménez-Legarre, N; Manios, Y",,,,"Tortu, Costanza; Seghieri, Chiara; Doracaj, Ditila; Usheva, Natalya; Gimenez-Legarre, Natalia; Manios, Yannis",,,,,,,,,,,,,,,,,"[Tortu, Costanza; Seghieri, Chiara] St Anna Sch Adv Studies, Inst Management, LEMbeDS, Piazza Martiri Liberta 33, I-56127 Pisa, Italy; [Doracaj, Ditila] Univ Med Tirana, Dept Internal Med, Tirana, Albania; [Usheva, Natalya] Med Univ Varna, Dept Social Med & Hlth Care Org, Varna, Bulgaria; [Gimenez-Legarre, Natalia] Univ Zaragoza, GENUD Growth Exercise Nutr & Dev Res Grp, Zaragoza, Spain; [Gimenez-Legarre, Natalia] Inst Hlth Res Aragon IIS Aragon, Zaragoza, Spain; [Gimenez-Legarre, Natalia] Carlos III Hlth Inst, Biomed Res Ctr Obes Physiopathol & Nutr CIBERObn, Madrid, Spain; [Gimenez-Legarre, Natalia] Univ Zaragoza CITA, Aragon Agroalimentary Inst IA2, Zaragoza, Spain; [Manios, Yannis] Harokopio Univ, Sch Hlth Sci & Educ, Dept Nutr & Dietet, Athens, Greece",Scuola Superiore Sant'Anna; Medical University Varna; University of Zaragoza; Harokopio University Athens,"Seghieri, C (corresponding author), St Anna Sch Adv Studies, Inst Management, LEMbeDS, Piazza Martiri Liberta 33, I-56127 Pisa, Italy.",chiara.seghieri@santannapisa.it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001589669200004
J,"Krastev, Y; Manev, R; Todorov, G; Conev, N",,,,"Krastev, Yordan; Manev, Rostislav; Todorov, Georgi; Conev, Nikolay",,,,,,,,,,,,,,,,,"[Krastev, Yordan; Manev, Rostislav; Conev, Nikolay] Med Univ Varna Prof Dr Paraskev Stoyanov, Dept Oncol, Varna, Bulgaria; [Manev, Rostislav; Conev, Nikolay] Univ Hosp St Marina, Clin Med Oncol, Varna, Bulgaria; [Todorov, Georgi] Med Univ Varna Prof Dr Paraskev Stoyanov, Dept Imaging Diagnost, Intervent Radiol, Varna, Bulgaria",Medical University Varna; Medical University Varna; Medical University Varna,"Conev, N (corresponding author), Med Univ Varna Prof Dr Paraskev Stoyanov, Dept Oncol, Varna, Bulgaria.; Conev, N (corresponding author), Univ Hosp St Marina, Clin Med Oncol, Varna, Bulgaria.",nikolay_conev@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001580451200001
J,"Kuyumdzhieva, GN; Dobreva, D; Kuyumdzhiev, T; Tsankova, G; Todorova, T",,,,"Kuyumdzhieva, Gergana Nedelcheva; Dobreva, Dayana; Kuyumdzhiev, Teofan; Tsankova, Gabriela; Todorova, Tatina",,,,,,,,,,,,,,,,,"[Kuyumdzhieva, Gergana Nedelcheva; Tsankova, Gabriela; Todorova, Tatina] Med Univ Varna, Dept Microbiol & Virol, 55 Marin Drinov Str, Varna 9002, Bulgaria; [Kuyumdzhieva, Gergana Nedelcheva] Mil Med Acad, Lab Microbiol, Varna, Bulgaria; [Dobreva, Dayana] Med Univ Varna, Dept Social Med & Hlth Care Org, Varna, Bulgaria; [Kuyumdzhiev, Teofan] Med Univ Varna, Dept Disaster Med & Maritime Med, Varna, Bulgaria",Medical University Varna; Medical University Varna; Medical University Varna,"Todorova, T (corresponding author), Med Univ Varna, Dept Microbiol & Virol, 55 Marin Drinov Str, Varna 9002, Bulgaria.",tatina.todorova@mu-varna.bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001568736400011
